codicurs,nomcurs,desccursCAT,codiarea,tipuscurs,duradacurs,personesdest,requisits,temari,sortides,titulacio,codimodalitat,nommodalitat,importe,financiacio,datainici,preinscripcio,paraulesclau,nomcentre,codimunicipi,adrecacentre,latitud,longitud,telefon,correu,web,codipostal,codicentre,departament,desccursES,Georeferència
24/ATCC2/712/0188036/004,Socorrisme en instal·lacions aquàtiques,Contacteu amb l'entitat,AEP,FO,290,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/AFDP0109.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,05/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0188036/004&codi_curso_seleccionado=24/ATCC2/712/0188036/004,,BLUE ALFA SAFETY S.L.,43100,CT SANTES CREUS  8,41.175327,1.274066,657369414,administracion@bluesafety.es,,43151,40542,SOC,Contacteu amb l'entitat,
24/ATCC1/711/0188765/006,"Programa de qualificació inicial accelerada amb sensibilització i educació viària, tacògraf digital i atenció i informació als viatgers (Viatgers)",Contacteu amb l'entitat,TMI,FO,140,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/TMVI58.pdf,,Certificat d'assistència,Presencial,Presencial,0,Sí,02/03/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0188765/006&codi_curso_seleccionado=24/ATCC1/711/0188765/006,,TRANSGRUP XXI SLU,8205,AV VIA AUGUSTA 105,41.481266,2.071325,932429090,gestio@aptibus.com,,08174,46224,SOC,Contacteu amb l'entitat,
24/CIFOCS_ED/707/0189721/002,Muntatge i postproducció d'audiovisuals,Contacteu amb l'entitat,ISV,FO,430,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/IMSV0109.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,12/02/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189721/002&codi_curso_seleccionado=24/CIFOCS_ED/707/0189721/002,,CIFO L'Hospitalet,8101,CT del Mig 24,41.359455,2.114514,932603120,cifo_hospitalet.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifohospitalet,08907,12386,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0189368/003,OPERACIONS BÀSIQUES DE RESTAURANT I BAR,"Assistir en el servei i preparar i presentar begudes senzilles i menjars ràpids, executant i aplicant operacions, tècniques i normes bàsiques de manipulació, preparació i conservació d'aliments i begudes. Executar operacions bàsiques d'aprovisioname",HTR,FO,210,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/HOTR0208.pdf,Ajudant/a de cambrer/a Ajudant/a de bar Ajudant/a de rebost Auxiliar de col·lectivitats Empleat/ada de petit establiment de restauració,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,01/12/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189368/003&codi_curso_seleccionado=24/FPOIES_23_24/714/0189368/003,,INSTITUT BAIX EMPORDA,17117,AV Corts Catalanes 7,41.910374,3.165758,972300323,b7002557@xtec.cat,http://insbaixemporda.cat,17200,2775,SOC,"Assistir en el servei i preparar i presentar begudes senzilles i menjars ràpids, executant i aplicant operacions, tècniques i normes bàsiques de manipulació, preparació i conservació d'aliments i begudes. Executar operacions bàsiques d'aprovisioname",
24/FPOIES_23_24/714/0189680/001,Operacions auxiliars de muntatge i manteniment d'equips elèctrics i electrònics,Contacteu amb l'entitat,EEQ,FO,310,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/ELEQ0111.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,13/01/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189680/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0189680/001,,IES DE GUISSONA,25110,CR CASTANYERS 13,0,0,973551417,IESGUISSONA@XTEC.CAT,http://www.iesguissona.cat,25210,45833,SOC,Contacteu amb l'entitat,
24/CIFOCS_ED-C-2023/719/0189702/018,Muntatge i manteniment d'instal·lacions solars fotovoltàiques,"Efectuar, sota la supervisió, el muntatge, posada en servei, operació i manteniment d'instal·lacions solars fotovoltaiques amb la qualitat i la seguretat requerides i complint la normativa vigent. Replantejar instal·lacions solars fotovoltaiques Man",EAE,FO,360,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/ENAE0108.pdf,Muntador/a de plaques d'energia solar Muntador/a d'instal·lacions solars fotovoltàiques Instal·lador/a de sistemes fotovoltàics i eòlics Operador/a en central solar fotovoltaic Operador/a d'instal·lacions solars fotovolàiques,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,11/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189702/018&codi_curso_seleccionado=24/CIFOCS_ED-C-2023/719/0189702/018,,CIFO Vallès,8279,"CT N-150, km 15",41.63159,2.29423,937362910,cifo_valles.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifosabadell,08520,12382,SOC,"Efectuar, sota la supervisió, el muntatge, posada en servei, operació i manteniment d'instal·lacions solars fotovoltaiques amb la qualitat i la seguretat requerides i complint la normativa vigent. Replantejar instal·lacions solars fotovoltaiques Man",
23/FOAP/680/0184339/073,"Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional",Contacteu amb l'entitat,SCE,FO,340,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/SSCE0110.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,02/09/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0184339/073&codi_curso_seleccionado=23/FOAP/680/0184339/073,,FUNDACIO CATALANA DE L'ESPLAI,8169,CR RIU ANOIA 42-54,41.315674,2.082417,934747474,xplanas@fundesplai.org,,08820,3943,SOC,Contacteu amb l'entitat,
24/CIFOCS_ED-C-2023/719/0189695/006,Operacions auxiliars d'enregistrament i tractament de dades i documents,Contacteu amb l'entitat,AGG,FO,360,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/ADGG0508.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,13/12/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189695/006&codi_curso_seleccionado=24/CIFOCS_ED-C-2023/719/0189695/006,,CIFO Salt,17155,CR Alfons Moré 1,41.972965,2.801202,972405570,cifo_salt.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifosalt,17190,12383,SOC,Contacteu amb l'entitat,
24/ATCC2/712/0189684/001,Manteniment de bicicletes i vehicles de mobilitat urbana o personal,Contacteu amb l'entitat,TMG,FO,200,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/TMVG12.pdf,,Certificat d'assistència,Presencial,Presencial,0,Sí,21/10/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189684/001&codi_curso_seleccionado=24/ATCC2/712/0189684/001,,"BICICLOT, SCCL",8019,CR PERE IV 58,41.39574,2.19231,933077475,FORMACIO@BICICLOT.COOP,https://www.biciclot.coop,08005,30778,SOC,Contacteu amb l'entitat,
23/FOAP/680/0184075/032,Transport escolar i de menors (Formació Complementària CAP Viatgers),Contacteu amb l'entitat,TMI,FO,10,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/TMVI40.pdf,,Certificat d'assistència,Presencial,Presencial,0,Sí,18/12/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0184075/032&codi_curso_seleccionado=23/FOAP/680/0184075/032,,AUTOESCOLA MATADEPERA S.L,8279,CT MONTCADA 180,41.557205,2.013345,937835678,SECCIO04@AUTOESCOLAMATADEPERA.CAT,http://autoescolamatadepera.cat/,08223,26298,SOC,Contacteu amb l'entitat,
24/CIFOCS_ED/707/0189754/001,Muntatge i manteniment d'instal·lacions elèctriques de baixa tensió,Contacteu amb l'entitat,EEE,FO,840,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/ELEE0109.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,10/12/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189754/001&codi_curso_seleccionado=24/CIFOCS_ED/707/0189754/001,,CIFO Sant Feliu,8211,CR L¿Hospitalet 3,41.386196,2.041162,936857790,cifo_santfeliu.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifosantfeliu,08980,12387,SOC,Contacteu amb l'entitat,
24/CIFOCS_ED-C-2023/719/0189775/001,Pintura decorativa en construcció,Contacteu amb l'entitat,EOB,FO,560,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/EOCB0110.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,05/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189775/001&codi_curso_seleccionado=24/CIFOCS_ED-C-2023/719/0189775/001,,CIFO Lleida,25120,CR Enric Farreny 3,41.62464,0.610149,973727620,cifo_lleida.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifolleida,25199,12384,SOC,Contacteu amb l'entitat,
24/CIFOCS_ED-C-2023/719/0189702/008,Gestió de xarxes de veu i dades,Contacteu amb l'entitat,ICM,FO,530,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/IFCM0310.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,02/12/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189702/008&codi_curso_seleccionado=24/CIFOCS_ED-C-2023/719/0189702/008,,CIFO Vallès,8279,"CT N-150, km 15",41.554085,2.053573,937362910,cifo_valles.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifosabadell,08227,12382,SOC,Contacteu amb l'entitat,
24/CIFOCS_SEPE/706/0187300/039,Desenvolupament d'aplicacions mòbils per a Ios i Android amb Flutter,Contacteu amb l'entitat,ICD,FO,240,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/IFCD0002.pdf,,Certificat d'assistència,Teleformació,Teleformació,0,Sí,02/12/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0187300/039&codi_curso_seleccionado=24/CIFOCS_SEPE/706/0187300/039,,CIFO L'Hospitalet,8101,CT del Mig 24,41.359455,2.114514,932603120,cifo_hospitalet.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifohospitalet,08907,12386,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0189750/010,COL·LOCACIÓ DE PEDRA NATURAL,Contacteu amb l'entitat,IED,FO,300,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/IEXD0409.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,25/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189750/010&codi_curso_seleccionado=24/FPOIES_23_24/714/0189750/010,,IES MOLLERUSSA,25137,"CT Torregrossa, km 1,9 s/n",0,0,973600359,areig@xtec.cat,,25230,16560,SOC,Contacteu amb l'entitat,
24/CIFOFSE/702/0187187/054,Eines DevOps,Contacteu amb l'entitat,ICD,FO,75,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,,,Certificat d'assistència,Presencial,Presencial,0,Sí,21/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0187187/054&codi_curso_seleccionado=24/CIFOFSE/702/0187187/054,,CIFO La Violeta,8019,PL Comte de Sert 25,41.41693,2.133001,932541700,cifo_violeta.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifolavioleta,08035,12362,SOC,Contacteu amb l'entitat,
24/ATCC2/712/0188445/030,Serveis bàsics de barres i sala a la restauració,Contacteu amb l'entitat,HTR,FO,20,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/HOTR26.pdf,,Certificat d'assistència,Presencial,Presencial,0,Sí,14/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0188445/030&codi_curso_seleccionado=24/ATCC2/712/0188445/030,,CONSULTORIA INCORPORA,8089,CR Sant Isidre 66,41.281376,1.981161,938029983,raimon@consultoriaincorpora.com,,08860,46233,SOC,Contacteu amb l'entitat,
24/CIFOCS_ED-C-2023/719/0189796/002,"Soldadura per arc sota gas protector amb elèctrode consumible, soldeig «MIG/MAG»",Contacteu amb l'entitat,FMC,FO,410,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://serveiocupacio.gencat.cat/web/.content/20_millorar-el-perfil/programes-formatius/es/FMEC0119_p.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,10/12/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189796/002&codi_curso_seleccionado=24/CIFOCS_ED-C-2023/719/0189796/002,,CIFO Tarragona,43148,CM de la Budallera s/n,41.143463,1.291791,977251566,cifo_tarragona.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifotarragona,43007,12385,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0189677/001,Operacions auxiliars de serveis administratius i generals,Contacteu amb l'entitat,AGG,FO,390,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/ADGG0408.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,18/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189677/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0189677/001,,Institut de l'Ebre,43155,"AV AV. COLOM,  34-42",40.814926,0.514809,977500949,e3004441@xtec.cat,,43500,2802,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0189589/001,Guia per itineraris de baixa i mitjana muntanya,Contacteu amb l'entitat,AEA,FO,490,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/AFDA0611.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,16/09/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189589/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0189589/001,,INSTITUT CAL·LIPOLIS,43148,AU TARRAGONA-SALOU S/N,41.102863,1.204251,977544202,INSTITUT@INSTITUTCALLIPOLIS.CAT,,43006,3755,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0189675/001,Operacions auxiliars de muntatge d'instal·lacions electrotècniques i de telecomunicacions en edificis,Contacteu amb l'entitat,EES,FO,300,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/ELES0208.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,03/10/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189675/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0189675/001,,IES CAPARRELLA,25120,ZO PARTIDA DE LA CAPARRELLA 98,41.596783,0.581966,973288180,c5002799@xtec.cat,http://www.iescaparrella.cat,25192,2810,SOC,Contacteu amb l'entitat,
24/CIFOCS_ED-C-2023/719/0189695/003,ANÀLISI QUÍMICA,"Organitzar i aplicar tècniques i mètodes d'anàlisi química i instrumental, sobre matèries i productes, orientats al control de qualitat i investigació; actuant sota normes de bones pràctiques de laboratori, de seguretat personal i mediambiental. Rea",QUA,FO,570,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/QUIL0108.pdf,Analista de laboratori de química industrial Analista de laboratori d'indústries agroalimentàries Analista de matèries primeres i acabats Analista de laboratori del sector mediambiental Analista de laboratori d'indústries transformadores Analista de laboratori de la indústria farmacèutica Analista de laboratori de centres de formació (Universitats) i investigació Tècnic/a de laboratori de química industrial Tècnic/a en control de qualitat en indústries de manufactures diverses excepte vidre),Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,18/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189695/003&codi_curso_seleccionado=24/CIFOCS_ED-C-2023/719/0189695/003,,CIFO Salt,17155,CR Alfons Moré 1,41.972965,2.801202,972405570,cifo_salt.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifosalt,17190,12383,SOC,"Organitzar i aplicar tècniques i mètodes d'anàlisi química i instrumental, sobre matèries i productes, orientats al control de qualitat i investigació; actuant sota normes de bones pràctiques de laboratori, de seguretat personal i mediambiental. Rea",
